rank,k,region_k,region_count,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
1051,20,12,3,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1052,20,15,1,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1053,20,15,2,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1054,20,15,3,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1055,20,20,1,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1056,20,20,2,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1057,20,20,3,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1058,20,30,1,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1059,20,30,2,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1060,20,30,3,-105.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1061,20,6,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1062,20,6,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1063,20,6,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1064,20,9,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1065,20,9,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1066,20,9,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1067,20,12,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1068,20,12,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1069,20,12,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1070,20,15,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1071,20,15,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1072,20,15,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1073,20,20,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1074,20,20,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1075,20,20,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1076,20,30,1,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1077,20,30,2,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1078,20,30,3,-100.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1079,20,6,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1080,20,6,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1081,20,6,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1082,20,9,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1083,20,9,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1084,20,9,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1085,20,12,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1086,20,12,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1087,20,12,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1088,20,15,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1089,20,15,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1090,20,15,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1091,20,20,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1092,20,20,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1093,20,20,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1094,20,30,1,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1095,20,30,2,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1096,20,30,3,-95.0,3.0,False,2.4490,1.9839,4.7576,11.4335,3.2097,312
1097,10,12,3,-110.0,1.5,True,2.4497,1.9807,4.9886,11.8004,3.1981,312
1098,10,12,3,-105.0,1.5,True,2.4497,1.9807,4.9886,11.8004,3.1981,312
1099,10,12,3,-100.0,1.5,True,2.4497,1.9807,4.9886,11.8004,3.1981,312
1100,10,12,3,-95.0,1.5,True,2.4497,1.9807,4.9886,11.8004,3.1981,312
1101,15,20,3,-110.0,3.0,True,2.4512,1.8890,4.8715,11.5791,3.2097,312
1102,15,20,3,-105.0,3.0,True,2.4512,1.8890,4.8715,11.5791,3.2097,312
1103,15,20,3,-100.0,3.0,True,2.4512,1.8890,4.8715,11.5791,3.2097,312
1104,15,20,3,-95.0,3.0,True,2.4512,1.8890,4.8715,11.5791,3.2097,312
1105,12,20,3,-110.0,3.0,True,2.4520,1.8674,4.9394,11.4954,3.2097,312
1106,12,20,3,-105.0,3.0,True,2.4520,1.8674,4.9394,11.4954,3.2097,312
1107,12,20,3,-100.0,3.0,True,2.4520,1.8674,4.9394,11.4954,3.2097,312
1108,12,20,3,-95.0,3.0,True,2.4520,1.8674,4.9394,11.4954,3.2097,312
1109,12,15,3,-110.0,3.0,True,2.4531,1.8955,4.9795,11.4954,3.2097,312
1110,12,15,3,-105.0,3.0,True,2.4531,1.8955,4.9795,11.4954,3.2097,312
1111,12,15,3,-100.0,3.0,True,2.4531,1.8955,4.9795,11.4954,3.2097,312
1112,12,15,3,-95.0,3.0,True,2.4531,1.8955,4.9795,11.4954,3.2097,312
1113,8,30,3,-110.0,2.0,True,2.4531,1.8895,4.8543,11.4925,3.1941,312
1114,8,30,3,-105.0,2.0,True,2.4531,1.8895,4.8543,11.4925,3.1941,312
1115,8,30,3,-100.0,2.0,True,2.4531,1.8895,4.8543,11.4925,3.1941,312
1116,8,30,3,-95.0,2.0,True,2.4531,1.8895,4.8543,11.4925,3.1941,312
1117,20,6,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1118,20,6,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1119,20,6,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1120,20,9,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1121,20,9,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1122,20,9,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1123,20,12,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1124,20,12,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1125,20,12,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1126,20,15,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1127,20,15,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1128,20,15,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1129,20,20,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1130,20,20,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1131,20,20,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1132,20,30,1,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1133,20,30,2,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1134,20,30,3,-110.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1135,20,6,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1136,20,6,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1137,20,6,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1138,20,9,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1139,20,9,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1140,20,9,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1141,20,12,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1142,20,12,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1143,20,12,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1144,20,15,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1145,20,15,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1146,20,15,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1147,20,20,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1148,20,20,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1149,20,20,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1150,20,30,1,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1151,20,30,2,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1152,20,30,3,-105.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1153,20,6,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1154,20,6,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1155,20,6,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1156,20,9,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1157,20,9,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1158,20,9,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1159,20,12,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1160,20,12,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1161,20,12,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1162,20,15,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1163,20,15,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1164,20,15,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1165,20,20,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1166,20,20,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1167,20,20,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1168,20,30,1,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1169,20,30,2,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1170,20,30,3,-100.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1171,20,6,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1172,20,6,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1173,20,6,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1174,20,9,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1175,20,9,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1176,20,9,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1177,20,12,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1178,20,12,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1179,20,12,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1180,20,15,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1181,20,15,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1182,20,15,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1183,20,20,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1184,20,20,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1185,20,20,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1186,20,30,1,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1187,20,30,2,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1188,20,30,3,-95.0,1.5,False,2.4537,1.9828,4.6931,11.2369,3.2097,312
1189,8,20,3,-110.0,1.5,True,2.4538,1.9309,4.8559,11.4506,3.1332,312
1190,8,20,3,-105.0,1.5,True,2.4538,1.9309,4.8559,11.4506,3.1332,312
1191,8,20,3,-100.0,1.5,True,2.4538,1.9309,4.8559,11.4506,3.1332,312
1192,8,20,3,-95.0,1.5,True,2.4538,1.9309,4.8559,11.4506,3.1332,312
1193,10,6,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1194,10,6,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1195,10,6,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1196,10,9,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1197,10,9,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1198,10,9,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1199,10,12,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1200,10,12,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1201,10,12,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1202,10,15,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1203,10,15,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1204,10,15,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1205,10,20,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1206,10,20,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1207,10,20,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1208,10,30,1,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1209,10,30,2,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1210,10,30,3,-110.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1211,10,6,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1212,10,6,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1213,10,6,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1214,10,9,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1215,10,9,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1216,10,9,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1217,10,12,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1218,10,12,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1219,10,12,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1220,10,15,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1221,10,15,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1222,10,15,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1223,10,20,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1224,10,20,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1225,10,20,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1226,10,30,1,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1227,10,30,2,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1228,10,30,3,-105.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1229,10,6,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1230,10,6,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1231,10,6,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1232,10,9,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1233,10,9,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1234,10,9,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1235,10,12,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1236,10,12,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1237,10,12,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1238,10,15,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1239,10,15,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1240,10,15,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1241,10,20,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1242,10,20,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1243,10,20,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1244,10,30,1,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1245,10,30,2,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1246,10,30,3,-100.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1247,10,6,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1248,10,6,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1249,10,6,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1250,10,9,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1251,10,9,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1252,10,9,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1253,10,12,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1254,10,12,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1255,10,12,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1256,10,15,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1257,10,15,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1258,10,15,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1259,10,20,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1260,10,20,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1261,10,20,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1262,10,30,1,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1263,10,30,2,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1264,10,30,3,-95.0,2.5,False,2.4541,1.9632,5.0411,11.7881,3.2097,312
1265,10,6,3,-110.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1266,10,9,3,-110.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1267,10,6,3,-105.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1268,10,9,3,-105.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1269,10,6,3,-100.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1270,10,9,3,-100.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1271,10,6,3,-95.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1272,10,9,3,-95.0,1.5,True,2.4542,1.9917,4.9694,11.8004,3.2196,312
1273,15,6,3,-110.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1274,15,9,3,-110.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1275,15,12,3,-110.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1276,15,15,3,-110.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1277,15,6,3,-105.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1278,15,9,3,-105.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1279,15,12,3,-105.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1280,15,15,3,-105.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1281,15,6,3,-100.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1282,15,9,3,-100.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1283,15,12,3,-100.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1284,15,15,3,-100.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1285,15,6,3,-95.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1286,15,9,3,-95.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1287,15,12,3,-95.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1288,15,15,3,-95.0,3.0,True,2.4547,1.9053,4.8890,11.5791,3.2097,312
1289,15,6,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1290,15,6,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1291,15,6,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1292,15,9,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1293,15,9,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1294,15,9,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1295,15,12,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1296,15,12,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1297,15,12,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1298,15,15,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1299,15,15,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1300,15,15,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1301,15,20,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1302,15,20,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1303,15,20,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1304,15,30,1,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1305,15,30,2,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1306,15,30,3,-110.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1307,15,6,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1308,15,6,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1309,15,6,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1310,15,9,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1311,15,9,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1312,15,9,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1313,15,12,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1314,15,12,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1315,15,12,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1316,15,15,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1317,15,15,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1318,15,15,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1319,15,20,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1320,15,20,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1321,15,20,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1322,15,30,1,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1323,15,30,2,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1324,15,30,3,-105.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1325,15,6,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1326,15,6,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1327,15,6,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1328,15,9,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1329,15,9,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1330,15,9,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1331,15,12,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1332,15,12,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1333,15,12,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1334,15,15,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1335,15,15,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1336,15,15,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1337,15,20,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1338,15,20,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1339,15,20,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1340,15,30,1,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1341,15,30,2,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1342,15,30,3,-100.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1343,15,6,1,-95.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1344,15,6,2,-95.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1345,15,6,3,-95.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
1346,15,9,1,-95.0,3.0,False,2.4549,1.9745,4.9605,11.5791,3.2097,312
